DATE;SBC1;SBC2;SBC3;SBC4;INSIDE1;INSIDE2;OUTSIDE
2019-08-30 13:09:40;60.000;64.000;63.000;62.000;39.438;34.812;20.438
2019-08-30 13:09:57;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:10:13;60.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:10:29;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:10:46;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:11:03;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:11:19;60.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:11:35;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:11:52;60.000;65.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 13:12:08;60.000;64.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:12:24;60.000;65.000;63.000;62.000;39.250;34.812;20.375
2019-08-30 13:12:41;60.000;65.000;63.000;62.000;39.250;34.812;20.375
2019-08-30 13:12:57;60.000;65.000;63.000;62.000;39.250;34.812;20.438
2019-08-30 13:13:13;61.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:13:30;61.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:13:46;60.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:14:02;61.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:14:18;61.000;65.000;63.000;62.000;39.188;34.875;20.438
2019-08-30 13:14:35;61.000;65.000;64.000;62.000;39.188;34.875;20.375
2019-08-30 13:14:51;61.000;65.000;64.000;62.000;39.250;34.812;20.438
2019-08-30 13:15:07;61.000;65.000;64.000;62.000;39.250;34.812;20.375
2019-08-30 13:15:24;60.000;64.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:15:40;60.000;64.000;64.000;62.000;39.375;34.812;20.375
2019-08-30 13:15:56;60.000;64.000;64.000;62.000;39.375;34.812;20.375
2019-08-30 13:16:13;60.000;64.000;64.000;62.000;39.312;34.875;20.438
2019-08-30 13:16:29;60.000;64.000;64.000;62.000;39.312;34.812;20.375
2019-08-30 13:16:46;60.000;64.000;64.000;62.000;39.375;34.812;20.375
2019-08-30 13:17:02;61.000;64.000;64.000;62.000;39.375;34.812;20.375
2019-08-30 13:17:18;60.000;65.000;64.000;62.000;39.438;34.812;20.375
2019-08-30 13:17:35;61.000;65.000;64.000;61.000;39.312;34.812;20.375
2019-08-30 13:17:52;61.000;65.000;64.000;62.000;39.375;34.875;20.375
2019-08-30 13:18:08;61.000;65.000;64.000;62.000;39.312;34.812;20.375
2019-08-30 13:18:25;61.000;65.000;64.000;62.000;39.312;34.812;20.375
2019-08-30 13:18:41;61.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:18:58;61.000;65.000;64.000;62.000;39.375;34.812;20.375
2019-08-30 13:19:14;61.000;64.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 13:19:30;61.000;65.000;63.000;62.000;39.500;34.812;20.375
2019-08-30 13:19:47;61.000;65.000;63.000;62.000;39.500;34.812;20.375
2019-08-30 13:20:03;61.000;64.000;63.000;62.000;39.500;34.812;20.375
2019-08-30 13:20:20;61.000;65.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 13:20:36;61.000;64.000;63.000;62.000;39.438;34.875;20.375
2019-08-30 13:20:52;61.000;65.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 13:21:09;61.000;65.000;63.000;62.000;39.375;34.875;20.375
2019-08-30 13:21:25;61.000;65.000;63.000;62.000;39.438;34.875;20.375
2019-08-30 13:21:42;61.000;64.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 13:21:58;61.000;64.000;63.000;62.000;39.375;34.875;20.375
2019-08-30 13:22:14;61.000;65.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 13:22:30;61.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 13:22:47;61.000;64.000;63.000;62.000;39.375;34.875;20.312
2019-08-30 13:23:03;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 13:23:20;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 13:23:36;61.000;64.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 13:23:52;61.000;64.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 13:24:09;61.000;64.000;63.000;62.000;39.312;34.812;20.250
2019-08-30 13:24:25;61.000;64.000;63.000;62.000;39.250;34.875;20.250
2019-08-30 13:24:42;61.000;64.000;63.000;62.000;39.312;34.812;20.250
2019-08-30 13:24:58;61.000;65.000;63.000;62.000;39.375;34.875;20.250
2019-08-30 13:25:14;60.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:25:31;60.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:25:47;61.000;64.000;64.000;62.000;39.375;34.875;20.250
2019-08-30 13:26:03;61.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:26:20;61.000;64.000;63.000;62.000;39.500;34.875;20.188
2019-08-30 13:26:37;61.000;65.000;63.000;62.000;39.562;34.875;20.188
2019-08-30 13:26:53;60.000;64.000;63.000;62.000;39.500;34.812;20.250
2019-08-30 13:27:09;60.000;64.000;63.000;62.000;39.562;34.812;20.250
2019-08-30 13:27:26;61.000;64.000;63.000;62.000;39.438;34.875;20.250
2019-08-30 13:27:42;61.000;64.000;63.000;62.000;39.375;34.875;20.250
2019-08-30 13:27:58;61.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:28:15;60.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:28:31;60.000;64.000;63.000;62.000;39.250;34.812;20.250
2019-08-30 13:28:47;60.000;64.000;63.000;62.000;39.312;34.875;20.250
2019-08-30 13:29:03;60.000;64.000;63.000;62.000;39.250;34.812;20.250
2019-08-30 13:29:19;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:29:36;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:29:52;60.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:30:09;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:30:25;60.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:30:41;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:30:58;60.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:31:14;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:31:31;61.000;64.000;63.000;62.000;39.375;34.875;20.188
2019-08-30 13:31:47;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:32:04;61.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:32:20;60.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:32:37;61.000;64.000;63.000;62.000;39.250;34.812;20.188
2019-08-30 13:32:53;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:33:10;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:33:26;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:33:42;61.000;65.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:33:59;60.000;65.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:34:16;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:34:32;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:34:48;60.000;65.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:35:05;60.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:35:21;61.000;65.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:35:37;60.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:35:54;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:36:10;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:36:27;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:36:43;61.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:36:59;61.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:37:16;61.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:37:32;61.000;64.000;63.000;62.000;39.375;34.812;20.250
2019-08-30 13:37:49;61.000;64.000;63.000;62.000;39.438;34.812;20.250
2019-08-30 13:38:05;61.000;64.000;63.000;62.000;39.500;34.812;20.188
2019-08-30 13:38:21;61.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:38:38;61.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:38:54;61.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:39:10;61.000;65.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:39:27;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:39:43;60.000;65.000;63.000;62.000;39.375;34.812;20.125
2019-08-30 13:39:59;60.000;64.000;63.000;62.000;39.312;34.812;20.125
2019-08-30 13:40:16;61.000;65.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:40:32;60.000;65.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:40:48;61.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:41:05;61.000;64.000;63.000;62.000;39.500;34.812;20.188
2019-08-30 13:41:21;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:41:37;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:41:54;60.000;64.000;63.000;62.000;39.375;34.812;20.125
2019-08-30 13:42:10;60.000;64.000;63.000;62.000;39.250;34.812;20.188
2019-08-30 13:42:27;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:42:43;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:43:00;61.000;64.000;63.000;62.000;39.312;34.812;20.250
2019-08-30 13:43:16;61.000;64.000;64.000;62.000;39.312;34.812;20.250
2019-08-30 13:43:33;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:43:49;61.000;64.000;63.000;62.000;39.250;34.812;20.188
2019-08-30 13:44:06;60.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:44:22;60.000;64.000;63.000;62.000;39.438;34.812;20.188
2019-08-30 13:44:38;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:44:55;61.000;64.000;63.000;62.000;39.250;34.812;20.188
2019-08-30 13:45:11;61.000;65.000;64.000;62.000;39.250;34.812;20.188
2019-08-30 13:45:27;61.000;64.000;64.000;62.000;39.312;34.750;20.188
2019-08-30 13:45:44;61.000;64.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 13:46:00;61.000;65.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:46:16;61.000;65.000;63.000;62.000;39.500;34.812;20.188
2019-08-30 13:46:33;61.000;65.000;64.000;62.000;39.375;34.750;20.188
2019-08-30 13:46:49;61.000;64.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 13:47:06;61.000;64.000;64.000;62.000;39.375;34.812;20.125
2019-08-30 13:47:22;61.000;65.000;64.000;62.000;39.312;34.812;20.125
2019-08-30 13:47:38;61.000;65.000;64.000;62.000;39.375;34.750;20.188
2019-08-30 13:47:54;61.000;64.000;64.000;62.000;39.312;34.750;20.188
2019-08-30 13:48:11;60.000;64.000;64.000;62.000;39.312;34.750;20.188
2019-08-30 13:48:27;61.000;64.000;64.000;62.000;39.375;34.750;20.188
2019-08-30 13:48:44;61.000;65.000;64.000;62.000;39.250;34.812;20.188
2019-08-30 13:49:00;61.000;65.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 13:49:16;61.000;65.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 13:49:33;61.000;64.000;64.000;62.000;39.312;34.750;20.188
2019-08-30 13:49:50;61.000;64.000;63.000;62.000;39.375;34.750;20.125
2019-08-30 13:50:06;61.000;64.000;63.000;62.000;39.438;34.812;20.125
2019-08-30 13:50:22;61.000;64.000;63.000;62.000;39.500;34.750;20.188
2019-08-30 13:50:39;61.000;64.000;63.000;62.000;39.312;34.812;20.188
2019-08-30 13:50:55;61.000;64.000;63.000;62.000;39.312;34.750;20.125
2019-08-30 13:51:11;61.000;64.000;64.000;62.000;39.312;34.750;20.125
2019-08-30 13:51:27;61.000;64.000;63.000;62.000;39.312;34.750;20.125
2019-08-30 13:51:44;61.000;64.000;63.000;62.000;39.188;34.812;20.125
2019-08-30 13:52:00;61.000;64.000;63.000;62.000;39.188;34.750;20.125
2019-08-30 13:52:17;61.000;64.000;64.000;62.000;39.250;34.750;20.125
2019-08-30 13:52:33;61.000;64.000;64.000;62.000;39.188;34.812;20.125
2019-08-30 13:52:49;61.000;64.000;63.000;62.000;39.250;34.750;20.125
2019-08-30 13:53:05;61.000;64.000;63.000;61.000;39.312;34.750;20.125
2019-08-30 13:53:22;61.000;65.000;64.000;62.000;39.312;34.750;20.125
2019-08-30 13:53:38;61.000;65.000;63.000;61.000;39.250;34.750;20.188
2019-08-30 13:53:54;61.000;65.000;63.000;61.000;39.312;34.812;20.188
2019-08-30 13:54:11;61.000;65.000;63.000;62.000;39.250;34.750;20.188
2019-08-30 13:54:27;61.000;64.000;63.000;61.000;39.188;34.812;20.188
2019-08-30 13:54:43;61.000;64.000;63.000;62.000;39.188;34.750;20.188
2019-08-30 13:55:00;61.000;64.000;64.000;62.000;39.250;34.750;20.188
2019-08-30 13:55:17;61.000;64.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 13:55:33;61.000;64.000;63.000;62.000;39.250;34.812;20.125
2019-08-30 13:55:49;61.000;64.000;63.000;62.000;39.250;34.750;20.125
2019-08-30 13:56:05;61.000;64.000;63.000;62.000;39.375;34.750;20.125
2019-08-30 13:56:22;61.000;64.000;63.000;62.000;39.375;34.750;20.125
2019-08-30 13:56:38;61.000;64.000;63.000;61.000;39.312;34.812;20.188
2019-08-30 13:56:54;61.000;64.000;64.000;62.000;39.375;34.812;20.188
2019-08-30 13:57:11;61.000;64.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 13:57:27;61.000;64.000;63.000;62.000;39.250;34.750;20.188
2019-08-30 13:57:43;61.000;64.000;64.000;62.000;39.250;34.750;20.188
2019-08-30 13:58:00;61.000;64.000;63.000;61.000;39.188;34.750;20.188
2019-08-30 13:58:16;61.000;64.000;64.000;62.000;39.188;34.812;20.188
2019-08-30 13:58:33;61.000;64.000;63.000;61.000;39.250;34.750;20.188
2019-08-30 13:58:49;61.000;65.000;63.000;61.000;39.250;34.812;20.188
2019-08-30 13:59:06;61.000;65.000;64.000;61.000;39.250;34.750;20.188
